status	family	pval	qval	tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	gene_status	level	gene_type	num_cells_expressed	use_for_ordering
OK	negbinomial	8.24866337249998e-05	0.00335532770884393	ENSMUSG00000001119.7	-	-	ENSMUSG00000001119.7	Col6a1	-	chr10:76708791-76726168	-	24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30,35,34,33,32	retained_intron,protein_coding	KNOWN	21	FALSE
OK	negbinomial	0.852731014143797	0.953824606274778	ENSMUSG00000001120.15	-	-	ENSMUSG00000001120.15	Pcbp3	-	chr10:76761856-76961887	-	11,10,13,12,15,14,17,16,19,18,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	116	FALSE
OK	negbinomial	0.410160853289369	0.737354419807987	ENSMUSG00000001123.15	-	-	ENSMUSG00000001123.15	Lgals9	-	chr11:78962973-78984946	-	11,10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	5	TRUE
OK	negbinomial	0.119594625828008	0.429974174371393	ENSMUSG00000001127.12	-	-	ENSMUSG00000001127.12	Araf	-	chrX:20848542-20921004	-	11,10,13,12,15,14,16,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	141	FALSE
OK	negbinomial	0.495408303021335	0.79348346859795	ENSMUSG00000001134.9	-	-	ENSMUSG00000001134.9	Uxt	-	chrX:20933394-20986737	-	1,3,2,5,4,7,6	processed_transcript,protein_coding,retained_intron	KNOWN	31	FALSE
OK	negbinomial	0.828627171903645	0.945809947849629	ENSMUSG00000001143.13	-	-	ENSMUSG00000001143.13	Lman2l	-	chr1:36372290-36445271	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	103	TRUE
OK	negbinomial	0.144701776694973	0.46749249361489	ENSMUSG00000001156.9	-	-	ENSMUSG00000001156.9	Mxd1	-	chr6:86647041-86669161	-	1,3,2,5,4,6	retained_intron,protein_coding	KNOWN	5	FALSE
OK	negbinomial	0.0193988471052906	0.157844539126328	ENSMUSG00000001157.13	-	-	ENSMUSG00000001157.13	Gmcl1	-	chr6:86691767-86733383	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	30	FALSE
OK	negbinomial	0.0136702632828911	0.129339765442126	ENSMUSG00000001158.13	-	-	ENSMUSG00000001158.13	Snrnp27	-	chr6:86675150-86684522	-	1,3,2,5,4,6	processed_transcript,protein_coding	KNOWN	104	FALSE
OK	negbinomial	0.933841477813462	0.981006163069689	ENSMUSG00000001166.17	-	-	ENSMUSG00000001166.17	Oas1c	-	chr5:120777795-120812514	-	1,3,2,5,4,7,6	processed_transcript,protein_coding	KNOWN	5	FALSE
OK	negbinomial	0.976857553584054	0.991947230442289	ENSMUSG00000001173.15	-	-	ENSMUSG00000001173.15	Ocrl	-	chrX:47912386-47965868	-	24,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	processed_transcript,protein_coding,retained_intron	KNOWN	43	FALSE
OK	negbinomial	0.3473290478557	0.687982589113241	ENSMUSG00000001175.13	-	-	ENSMUSG00000001175.13	Calm1	-	chr12:100199434-100209814	-	1,3,2,5,4,6	retained_intron,protein_coding	KNOWN	146	FALSE
OK	negbinomial	0.0649673530653671	0.316949154278251	ENSMUSG00000001211.14	-	-	ENSMUSG00000001211.14	Agpat3	-	chr10:78269177-78352489	-	11,10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	23	FALSE
OK	negbinomial	0.474201624037182	0.781702547501163	ENSMUSG00000001229.7	-	-	ENSMUSG00000001229.7	Dpp9	-	chr17:56186681-56218889	-	11,10,13,12,15,14,17,16,19,18,20,1,3,2,5,4,7,6,9,8,21	protein_coding	KNOWN	20	FALSE
OK	negbinomial	0.771676711205414	0.924358006085298	ENSMUSG00000001240.13	-	-	ENSMUSG00000001240.13	Ramp2	-	chr11:101246027-101248250	-	1,3,2,4	retained_intron,protein_coding	KNOWN	6	TRUE
OK	negbinomial	0.247822621421617	0.593517795397846	ENSMUSG00000001248.14	-	-	ENSMUSG00000001248.14	Gramd1a	-	chr7:31130126-31170641	-	11,10,13,12,15,14,17,16,19,18,1,3,2,5,4,7,6,9,8	protein_coding,retained_intron	KNOWN	93	FALSE
OK	negbinomial	0.0643413609638163	0.315431147516786	ENSMUSG00000001260.10	-	-	ENSMUSG00000001260.10	Gabrg1	-	chr5:70751046-70842617	-	1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	86	FALSE
OK	negbinomial	0.0803413521494761	0.352981379141392	ENSMUSG00000001270.8	-	-	ENSMUSG00000001270.8	Ckb	-	chr12:111669354-111672338	-	1,3,2,5,4,7,6,8	protein_coding	KNOWN	146	FALSE
OK	negbinomial	0.0766461511923667	0.344028245268121	ENSMUSG00000001285.12	-	-	ENSMUSG00000001285.12	Myg1	-	chr15:102326115-102338139	-	1,3,2,5,4,7,6	retained_intron,protein_coding,processed_transcript	KNOWN	100	FALSE
OK	negbinomial	0.587012866535845	0.847826868681011	ENSMUSG00000001289.12	-	-	ENSMUSG00000001289.12	Pfdn5	-	chr15:102326115-102338139	-	1,3,2,5,4,6	retained_intron,protein_coding	KNOWN	142	FALSE
OK	negbinomial	0.0356729487362391	0.228338301822711	ENSMUSG00000001305.5	-	-	ENSMUSG00000001305.5	Rrp15	-	chr1:186720977-186749358	-	1,3,2,5,4	retained_intron,protein_coding	KNOWN	14	FALSE
OK	negbinomial	0.0352634283990758	0.226715758689634	ENSMUSG00000001313.12	-	-	ENSMUSG00000001313.12	Rnd2	-	chr11:101458744-101471853	-	1,3,2,5,4,6	processed_transcript,protein_coding	KNOWN	39	FALSE
OK	negbinomial	0.946911127548661	0.984556015676415	ENSMUSG00000001323.17	-	-	ENSMUSG00000001323.17	Srr	-	chr11:74898077-75164448	-	1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	33	FALSE
OK	negbinomial	0.453264357283982	0.766061993516223	ENSMUSG00000001366.14	-	-	ENSMUSG00000001366.14	Fbxo9	-	chr9:78081498-78109065	-	11,10,13,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	112	FALSE
OK	negbinomial	0.544109989318269	0.82423662569403	ENSMUSG00000001376.17	-	-	ENSMUSG00000001376.17	Ccdc132	-	chr6:3498381-3603531	-	24,25,26,27,20,21,22,23,28,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding,processed_transcript	KNOWN	40	FALSE
OK	negbinomial	0.810276701829687	0.938540523210311	ENSMUSG00000001380.6	-	-	ENSMUSG00000001380.6	Hars	-	chr18:36766529-36792562	-	11,10,13,12,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	125	FALSE
OK	negbinomial	0.0213570223179116	0.167589798792478	ENSMUSG00000001383.8	-	-	ENSMUSG00000001383.8	Zmat2	-	chr18:36793922-36799660	-	1,3,2,5,4,6	protein_coding	KNOWN	89	FALSE
OK	negbinomial	0.23414071755948	0.579145242776622	ENSMUSG00000001415.10	-	-	ENSMUSG00000001415.10	Smg5	-	chr3:88336259-88362338	-	20,21,22,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding,processed_transcript	KNOWN	57	FALSE
OK	negbinomial	0.653583554815637	0.878878225535802	ENSMUSG00000001416.13	-	-	ENSMUSG00000001416.13	Cct3	-	chr3:88297115-88321767	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	137	FALSE
OK	negbinomial	0.769557061197657	0.923686683403983	ENSMUSG00000001418.13	-	-	ENSMUSG00000001418.13	Glmp	-	chr3:88325022-88336148	-	1,3,2,5,4,6	retained_intron,protein_coding	KNOWN	98	FALSE
OK	negbinomial	0.875634135320233	0.961675282403853	ENSMUSG00000001419.17	-	-	ENSMUSG00000001419.17	Mef2d	-	chr3:88142371-88177785	-	11,10,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	21	FALSE
OK	negbinomial	0.278314880636467	0.623614462274849	ENSMUSG00000001424.14	-	-	ENSMUSG00000001424.14	Snd1	-	chr6:28475138-28935162	-	24,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding,processed_transcript	KNOWN	118	FALSE
OK	negbinomial	0.957509510025662	0.9868390070809	ENSMUSG00000001436.15	-	-	ENSMUSG00000001436.15	Slc19a1	-	chr10:77032240-77166548	-	1,3,2,5,4,6	retained_intron,protein_coding	KNOWN	38	FALSE
OK	negbinomial	0.13467994373014	0.452387618123928	ENSMUSG00000001440.5	-	-	ENSMUSG00000001440.5	Kpnb1	-	chr11:97159713-97187881	-	20,21,22,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding	KNOWN	26	FALSE
OK	negbinomial	0.0903378514898856	0.374753161163941	ENSMUSG00000001441.13	-	-	ENSMUSG00000001441.13	Npepps	-	chr11:97205841-97282897	-	20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding,processed_transcript	KNOWN	84	FALSE
OK	negbinomial	0.00662038368421895	0.080932599101191	ENSMUSG00000001445.10	-	-	ENSMUSG00000001445.10	Mrpl10	-	chr11:97041559-97068904	-	1,3,2,5,4	protein_coding	KNOWN	103	FALSE
OK	negbinomial	0.0239630783807924	0.179542260458519	ENSMUSG00000001467.5	-	-	ENSMUSG00000001467.5	Cyp51	-	chr5:3928053-4104746	-	10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	89	FALSE
OK	negbinomial	0.0114599536867788	0.115634116020067	ENSMUSG00000001472.16	-	-	ENSMUSG00000001472.16	Tcf25	-	chr8:119910359-124345724	-	11,10,13,12,15,14,17,16,18,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	139	FALSE
OK	negbinomial	0.0931841670210403	0.380480193806102	ENSMUSG00000001473.6	-	-	ENSMUSG00000001473.6	Tubb6	-	chr18:67390716-67402748	-	1,3,2,4	protein_coding	KNOWN	14	FALSE
OK	negbinomial	0.82196560111719	0.94293280470358	ENSMUSG00000001482.14	-	-	ENSMUSG00000001482.14	Def8	-	chr8:119910359-124345724	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	45	FALSE
OK	negbinomial	0.744420816096947	0.91434615727604	ENSMUSG00000001507.16	-	-	ENSMUSG00000001507.16	Itga3	-	chr11:95044473-95076801	-	24,25,26,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	retained_intron,protein_coding	KNOWN	23	FALSE
OK	negbinomial	0.756489088670272	0.919865589771639	ENSMUSG00000001518.12	-	-	ENSMUSG00000001518.12	Itfg2	-	chr6:128409443-128424931	-	11,10,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	88	FALSE
OK	negbinomial	0.163761872746864	0.491478904605593	ENSMUSG00000001520.12	-	-	ENSMUSG00000001520.12	Nrip2	-	chr6:128362966-128408932	-	1,3,2,5,4,7,6	retained_intron,protein_coding	KNOWN	60	FALSE
OK	negbinomial	0.012114945070098	0.118939291803057	ENSMUSG00000001524.14	-	-	ENSMUSG00000001524.14	Gtf2h4	-	chr17:35667729-35673739	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	42	FALSE
OK	negbinomial	0.903793373618503	0.971069423977641	ENSMUSG00000001525.10	-	-	ENSMUSG00000001525.10	Tubb5	-	chr17:35833920-35838306	-	1,3,2,4	retained_intron,protein_coding	KNOWN	144	FALSE
OK	negbinomial	0.0337979077239089	0.222105677835833	ENSMUSG00000001542.6	-	-	ENSMUSG00000001542.6	Ell2	-	chr13:75707483-75772356	-	11,10,12,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	17	FALSE
OK	negbinomial	0.100400918013714	0.396684909219838	ENSMUSG00000001552.14	-	-	ENSMUSG00000001552.14	Jup	-	chr11:100368957-100397763	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	44	TRUE
OK	negbinomial	0.0312667831199279	0.212718696396513	ENSMUSG00000001569.10	-	-	ENSMUSG00000001569.10	Nom1	-	chr5:29434663-29457843	-	11,10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	36	FALSE
OK	negbinomial	0.0201706905292363	0.162367257227126	ENSMUSG00000001576.14	-	-	ENSMUSG00000001576.14	Ergic1	-	chr17:26554253-26656931	-	11,10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	124	FALSE
OK	negbinomial	0.0422060187129196	0.250746154397842	ENSMUSG00000001627.11	-	-	ENSMUSG00000001627.11	Ifrd1	-	chr12:40201566-40248504	-	11,10,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	45	FALSE
OK	negbinomial	0.837993800906817	0.94891474029902	ENSMUSG00000001630.13	-	-	ENSMUSG00000001630.13	Stk38l	-	chr6:146724994-146778812	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	12	FALSE
OK	negbinomial	0.397613766883793	0.727503847977202	ENSMUSG00000001642.18	-	-	ENSMUSG00000001642.18	Akr1b3	-	chr6:34290264-34324249	-	10,1,3,2,5,4,7,6,9,8	protein_coding,retained_intron	KNOWN	96	FALSE
OK	negbinomial	0.0375658654333953	0.23483860929506	ENSMUSG00000001663.10	-	-	ENSMUSG00000001663.10	Gstt1	-	chr10:75783812-75798584	-	1,3,2,5,4	protein_coding	KNOWN	30	TRUE
OK	negbinomial	0.00517959981941219	0.0681522765371816	ENSMUSG00000001666.8	-	-	ENSMUSG00000001666.8	Ddt	-	chr10:75771229-75781414	-	1,3,2	protein_coding	KNOWN	112	FALSE
OK	negbinomial	0.136855191115128	0.455035681213458	ENSMUSG00000001674.11	-	-	ENSMUSG00000001674.11	Ddx18	-	chr1:121553834-121567989	-	11,10,13,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	34	FALSE
OK	negbinomial	0.824757652814116	0.943813016063499	ENSMUSG00000001687.15	-	-	ENSMUSG00000001687.15	Ubl3	-	chr5:148504634-148552789	-	1,3,2,5,4,7,6	processed_transcript,protein_coding,retained_intron	KNOWN	119	FALSE
OK	negbinomial	0.146860981305741	0.470009273619122	ENSMUSG00000001700.9	-	-	ENSMUSG00000001700.9	Gramd3	-	chr18:56432131-56503792	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	7	TRUE
OK	negbinomial	0.00122788223562348	0.0246327223245097	ENSMUSG00000001707.7	-	-	ENSMUSG00000001707.7	Eef1e1	-	chr13:38645697-38659028	-	1,3,2,4	protein_coding	KNOWN	118	FALSE
OK	negbinomial	0.213791136968671	0.555988149861507	ENSMUSG00000001729.14	-	-	ENSMUSG00000001729.14	Akt1	-	chr12:112653820-112674884	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	32	TRUE
OK	negbinomial	0.875767644449676	0.961718064316309	ENSMUSG00000001750.15	-	-	ENSMUSG00000001750.15	Tcirg1	-	chr19:3896049-3907133	-	11,10,13,12,15,14,17,16,19,18,20,1,3,2,5,4,7,6,9,8	protein_coding,retained_intron	KNOWN	44	FALSE
OK	negbinomial	0.618827584799969	0.864369366296758	ENSMUSG00000001751.9	-	-	ENSMUSG00000001751.9	Naglu	-	chr11:101070011-101077672	-	1,3,2,5,4,6	processed_transcript,protein_coding	KNOWN	30	FALSE
OK	negbinomial	0.516717494589909	0.806310775924204	ENSMUSG00000001755.12	-	-	ENSMUSG00000001755.12	Coasy	-	chr11:101082564-101086619	-	10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	81	FALSE
OK	negbinomial	0.736999884852153	0.911189732340085	ENSMUSG00000001763.14	-	-	ENSMUSG00000001763.14	Tspan33	-	chr6:29694221-29718559	-	1,3,2,5,4,7,6,8	retained_intron,protein_coding	KNOWN	23	FALSE
OK	negbinomial	0.585870650921097	0.84739624438545	ENSMUSG00000001767.5	-	-	ENSMUSG00000001767.5	Crnkl1	-	chr2:145917478-146215039	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	17	FALSE
OK	negbinomial	0.947502387760369	0.984556015676415	ENSMUSG00000001768.15	-	-	ENSMUSG00000001768.15	Rin2	-	chr2:145784733-145887616	-	11,10,13,12,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	7	TRUE
OK	negbinomial	0.317997939131605	0.662454769895916	ENSMUSG00000001774.7	-	-	ENSMUSG00000001774.7	Chordc1	-	chr9:18292266-18314000	-	11,10,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	96	FALSE
OK	negbinomial	0.00076881939666761	0.017899679498575	ENSMUSG00000001783.3	-	-	ENSMUSG00000001783.3	Rtcb	-	chr10:85938636-85957823	-	11,10,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	126	FALSE
OK	negbinomial	0.0868955046097412	0.367492766256059	ENSMUSG00000001785.11	-	-	ENSMUSG00000001785.11	Pwp1	-	chr10:85871830-85889096	-	11,10,13,12,15,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	50	FALSE
OK	negbinomial	0.259550414407359	0.604296840719815	ENSMUSG00000001786.14	-	-	ENSMUSG00000001786.14	Fbxo7	-	chr10:86020440-86051873	-	1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	35	FALSE
OK	negbinomial	0.0241552945527182	0.1799879127441	ENSMUSG00000001794.12	-	-	ENSMUSG00000001794.12	Capns1	-	chr7:30186941-30195164	-	11,10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	77	FALSE
OK	negbinomial	0.0763666860513379	0.34361040895971	ENSMUSG00000001802.16	-	-	ENSMUSG00000001802.16	Lrp3	-	chr7:35186384-35215498	-	1,3,2,5,4,7,6,8	processed_transcript,retained_intron,protein_coding	KNOWN	16	FALSE
OK	negbinomial	0.147851538587739	0.471114661333301	ENSMUSG00000001829.16	-	-	ENSMUSG00000001829.16	Clpb	-	chr7:101663632-101790168	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	protein_coding,retained_intron,processed_transcript	KNOWN	77	TRUE
OK	negbinomial	0.216808312238027	0.559091992669182	ENSMUSG00000001833.16	-	-	ENSMUSG00000001833.16	Sept7	-	chr9:25252438-25308571	-	11,10,13,12,14,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	135	FALSE
OK	negbinomial	0.720995037928187	0.905905468587957	ENSMUSG00000001844.10	-	-	ENSMUSG00000001844.10	Zdhhc4	-	chr5:143316488-143332704	-	1,3,2,5,4,7,6,8	processed_transcript,protein_coding,retained_intron	KNOWN	49	TRUE
OK	negbinomial	0.14027933201763	0.461262926971696	ENSMUSG00000001847.14	-	-	ENSMUSG00000001847.14	Rac1	-	chr5:143464583-143528036	-	1,3,2,5,4,7,6	processed_transcript,protein_coding	KNOWN	135	FALSE
OK	negbinomial	0.650435583227917	0.877863630176638	ENSMUSG00000001855.15	-	-	ENSMUSG00000001855.15	Nup214	-	chr2:31974435-32064911	-	24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30,36,35,34,33,32	retained_intron,protein_coding,processed_transcript	KNOWN	40	FALSE
OK	negbinomial	0.297226223298747	0.640294301142872	ENSMUSG00000001891.16	-	-	ENSMUSG00000001891.16	Ugp2	-	chr11:21321137-21374161	-	10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	80	FALSE
OK	negbinomial	0.126601592606056	0.439204103391719	ENSMUSG00000001909.15	-	-	ENSMUSG00000001909.15	Trmt1	-	chr8:84670482-84699808	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	processed_transcript,retained_intron,protein_coding	KNOWN	79	TRUE
OK	negbinomial	0.43355452670251	0.754668975393798	ENSMUSG00000001911.16	-	-	ENSMUSG00000001911.16	Nfix	-	chr8:84699875-84800344	-	11,10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	5	TRUE
OK	negbinomial	0.197376006405161	0.535479157414482	ENSMUSG00000001924.15	-	-	ENSMUSG00000001924.15	Uba1	-	chrX:20658325-20683179	-	24,25,26,20,21,22,23,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18	processed_transcript,protein_coding	KNOWN	129	FALSE
OK	negbinomial	0.962441811599456	0.988691705375184	ENSMUSG00000001942.7	-	-	ENSMUSG00000001942.7	Siae	-	chr9:37613846-37648318	-	10,1,3,2,5,4,7,6,9,8	protein_coding	KNOWN	25	FALSE
OK	negbinomial	0.989563948800421	0.994452615675238	ENSMUSG00000001946.13	-	-	ENSMUSG00000001946.13	Esam	-	chr9:37528077-37538319	-	1,3,2,5,4,7,6	retained_intron,protein_coding	KNOWN	10	TRUE
OK	negbinomial	0.0852430745730069	0.364493956510746	ENSMUSG00000001948.9	-	-	ENSMUSG00000001948.9	Spa17	-	chr9:37603294-37613720	-	1,3,2,5,4	protein_coding	KNOWN	27	FALSE
OK	negbinomial	0.00510366352296698	0.0673273173697758	ENSMUSG00000001962.8	-	-	ENSMUSG00000001962.8	Fam50a	-	chrX:74313032-74320149	-	11,10,13,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	64	FALSE
OK	negbinomial	0.146478734575897	0.470009273619122	ENSMUSG00000001964.14	-	-	ENSMUSG00000001964.14	Emd	-	chrX:74254686-74261548	-	1,3,2,5,4,6	processed_transcript,protein_coding	KNOWN	28	FALSE
OK	negbinomial	0.864656091259151	0.957995963468765	ENSMUSG00000001983.7	-	-	ENSMUSG00000001983.7	Taco1	-	chr11:106065076-106073612	-	1,3,2,5,4	protein_coding	KNOWN	6	FALSE
OK	negbinomial	0.350497031245681	0.689856477872409	ENSMUSG00000001986.16	-	-	ENSMUSG00000001986.16	Gria3	-	chrX:41400853-41678601	-	11,10,13,12,15,14,17,16,1,3,2,5,4,7,6,9,8	protein_coding,retained_intron	KNOWN	79	FALSE
OK	negbinomial	0.908677916519105	0.971906793898486	ENSMUSG00000001999.15	-	-	ENSMUSG00000001999.15	Blvra	-	chr2:127070664-127097084	-	1,3,2,5,4,7,6,8	protein_coding,retained_intron	KNOWN	41	FALSE
OK	negbinomial	0.693583040819636	0.894012977534311	ENSMUSG00000002007.5	-	-	ENSMUSG00000002007.5	Srpk3	-	chrX:73774404-73778925	-	11,10,13,12,15,14,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	6	FALSE
OK	negbinomial	0.0846552178031968	0.363456403662437	ENSMUSG00000002010.17	-	-	ENSMUSG00000002010.17	Idh3g	-	chrX:73778962-73786897	-	11,10,13,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	137	FALSE
OK	negbinomial	7.89337755570058e-05	0.00326355866337523	ENSMUSG00000002012.13	-	-	ENSMUSG00000002012.13	Pnck	-	chrX:73655993-73660117	-	11,10,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	137	FALSE
OK	negbinomial	2.13807636333331e-05	0.00112675516536078	ENSMUSG00000002014.12	-	-	ENSMUSG00000002014.12	Ssr4	-	chrX:73787027-73790830	-	1,3,2,5,4,6	retained_intron,protein_coding	KNOWN	141	FALSE
OK	negbinomial	0.310030206018306	0.655501073902662	ENSMUSG00000002015.5	-	-	ENSMUSG00000002015.5	Bcap31	-	chrX:73686177-73716175	-	1,3,2,5,4,7,6,8	protein_coding	KNOWN	139	FALSE
OK	negbinomial	0.866695331568867	0.958794672328361	ENSMUSG00000002017.9	-	-	ENSMUSG00000002017.9	Fam98a	-	chr17:75537085-75551946	-	1,3,2,5,4,7,6,8	retained_intron,protein_coding	KNOWN	21	FALSE
OK	negbinomial	0.175319188441686	0.505879337414593	ENSMUSG00000002031.11	-	-	ENSMUSG00000002031.11	Ift46	-	chr9:44767907-44792714	-	11,10,12,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	100	FALSE
OK	negbinomial	0.0144228442803687	0.133845574065356	ENSMUSG00000002032.16	-	-	ENSMUSG00000002032.16	Tmem25	-	chr9:44793775-44799307	-	1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	57	FALSE
OK	negbinomial	0.0308350742985647	0.210911622608012	ENSMUSG00000002043.16	-	-	ENSMUSG00000002043.16	Trappc6a	-	chr7:19508711-19516145	-	1,3,2,5,4,6	retained_intron,protein_coding	KNOWN	34	FALSE
OK	negbinomial	0.947965849872858	0.984556015676415	ENSMUSG00000002052.6	-	-	ENSMUSG00000002052.6	Supt6	-	chr11:78206745-78255496	-	24,25,26,27,20,21,22,23,28,29,1,3,2,5,4,7,6,9,8,11,10,13,12,15,14,17,16,19,18,31,30,37,36,35,34,33,32	retained_intron,protein_coding	KNOWN	14	FALSE
OK	negbinomial	0.344328287335386	0.68606781703082	ENSMUSG00000002058.13	-	-	ENSMUSG00000002058.13	Unc119	-	chr11:78343481-78349164	-	1,3,2,5,4	retained_intron,protein_coding	KNOWN	26	FALSE
OK	negbinomial	0.896057411729813	0.968858912665655	ENSMUSG00000002059.17	-	-	ENSMUSG00000002059.17	Rab34	-	chr11:78188429-78192193	-	11,10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding	KNOWN	70	TRUE
OK	negbinomial	0.000877227013586565	0.0196959734110131	ENSMUSG00000002064.10	-	-	ENSMUSG00000002064.10	Sdf2	-	chr11:78206745-78255496	-	1,3,2	processed_transcript,protein_coding,retained_intron	KNOWN	141	FALSE
OK	negbinomial	0.72496897091514	0.907121029593306	ENSMUSG00000002068.16	-	-	ENSMUSG00000002068.16	Ccne1	-	chr7:38097983-38107534	-	11,10,12,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	11	FALSE
OK	negbinomial	0.343724314703324	0.685706668734258	ENSMUSG00000002102.15	-	-	ENSMUSG00000002102.15	Psmc3	-	chr2:91054008-91070417	-	11,10,13,12,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	140	FALSE
OK	negbinomial	0.359863751604293	0.699461793026261	ENSMUSG00000002103.15	-	-	ENSMUSG00000002103.15	Acp2	-	chr2:91202884-91236982	-	11,10,1,3,2,5,4,7,6,9,8	retained_intron,protein_coding,processed_transcript	KNOWN	91	FALSE
OK	negbinomial	0.405987823798019	0.733576506635219	ENSMUSG00000002105.15	-	-	ENSMUSG00000002105.15	Slc39a13	-	chr2:91054008-91070417	-	10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	30	FALSE
OK	negbinomial	0.156267489189674	0.481628897738301	ENSMUSG00000002107.18	-	-	ENSMUSG00000002107.18	Celf2	-	chr2:6539693-7509563	-	11,10,13,12,15,14,16,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding,retained_intron	KNOWN	25	TRUE
OK	negbinomial	0.0158244260245565	0.139835132142279	ENSMUSG00000002109.14	-	-	ENSMUSG00000002109.14	Ddb2	-	chr2:91202884-91236982	-	10,1,3,2,5,4,7,6,9,8	processed_transcript,protein_coding	KNOWN	6	FALSE
